SMILES,TITLE,TANIMOTO,AVG_TANIMOTO,Version_ID,Parent_ID,Supplier_ID,Compound_ID,CAS_number,Chemical_name,Catalog_ID,Supplier_status,Price_code,Salt_comment,Availability_amount,Availability_units,Supplier_name,Supplier_tier,Price_USD,Amount_mg
c1cc(ccc1c2cn3c(n2)SCC3)Br,147258460,0.574074074074074,0.104546943906528,1338169,1338168,580,PB57126529,NA,NA,1095,standard,NA,NA,851.5,mg,UORSY,3,NA,NA
c1cc(ccc1c2cn3c(n2)SCC3)Br,155705632,0.574074074074074,0.104546943906528,1338169,1338168,64,7114480011,NA,NA,516,standard,NA,NA,110.0,mg,Otava,3,NA,NA
c1cc(ccc1c2cn3c(n2)SCC3)Br,158218657,0.574074074074074,0.104546943906528,32183795,1338168,61,OSSK_002125,NA,NA,163,standard,NA,NA,100.0,mg,Princeton BioMolecular Research,3,NA,NA
c1cc(ccc1c2cn3c(n2)SCC3)Br,166146472,0.574074074074074,0.104546943906528,1338169,1338168,119,STK243114,NA,NA,1529,favorites,Allium,NA,118.0,mg,Vitas M Labs,1,326.0,100.0
c1cc(ccc1c2cn3c(n2)SCC3)Br,172067430,0.574074074074074,0.104546943906528,1338169,1338168,11,BAS 01417386,NA,NA,654,favorites,NA,NA,NA,NA,ASINEX - SC,1,NA,NA
c1cc(ccc1c2cn3c(n2)SCC3)Br,180940803,0.574074074074074,0.104546943906528,32183795,1338168,64,4789894,NA,NA,1818,standard,Tangible SC,HBr,NA,NA,Otava,3,440.0,50.0
c1cc(ccc1c2cn3c(n2)SCC3)Br,190049601,0.574074074074074,0.104546943906528,1338169,1338168,1380,STT-00027666,NA,NA,1758,favorites,NA,HBr,NA,NA,InnovaPharm - Screening Compounds,1,NA,NA
c1ccc2c(c1)/C(=C/c3c[nH]cn3)/C(=O)N2,112356579,0.672727272727273,0.129902445543697,26484958,26484957,60,HTS05058,NA,"3-(1H-imidazol-4-ylmethylene)-1,3-dihydro-2H-indol-2-one",501,favorites,NA,NA,855.0,mg,Maybridge,1,NA,NA
c1cc(ccc1C(=O)O)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O,103697635,1.000000000000000,0.080594141178571,4547062,4547061,48,STOCK3S-93828,NA,"4,4'-(pyrimidine-2,4-diylbis(azanediyl))dibenzoic acid",83,favorites,SC,NA,205.0,mg,InterBioScreen,1,593.0,100.0
c1cc(ccc1C(=O)O)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O,155705916,1.000000000000000,0.080594141178571,4547062,4547061,64,7126241,NA,NA,516,standard,NA,NA,98.0,mg,Otava,3,NA,NA
c1cc(ccc1C(=O)O)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O,158326365,1.000000000000000,0.080594141178571,4547062,4547061,61,OSSL_874913,NA,NA,163,standard,NA,NA,NA,NA,Princeton BioMolecular Research,3,NA,NA
c1cc(ccc1C(=O)O)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O,166475400,1.000000000000000,0.080594141178571,4547062,4547061,119,STK699672,NA,NA,1529,favorites,Historical,NA,76.0,mg,Vitas M Labs,1,233.0,100.0
COc1ccc(c(c1)Nc2c3c([nH]cn3)nc(n2)N)OC,103862338,1.000000000000000,0.101618108092676,13591161,13591160,48,STOCK6S-39715,NA,"N6-(2,5-dimethoxyphenyl)-9H-purine-2,6-diamine",83,favorites,SC,NA,300.0,mg,InterBioScreen,1,593.0,100.0
c1cc(cc(c1)Cl)Nc2c3c([nH]cn3)nc(n2)N,103864712,1.000000000000000,0.075597464018205,13594970,13594969,48,STOCK6S-42112,NA,"N6-(3-chlorophenyl)-9H-purine-2,6-diamine",83,favorites,SC,NA,300.0,mg,InterBioScreen,1,593.0,100.0
COc1ccc(c(c1)OC)NC(=O)c2csc(n2)c3cccnc3,180064399,0.720588235294118,0.125968561363585,180064398,180064397,64,3447568,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
c1cc(ccc1c2nnc3n2nc(cc3)NC4CC4)C(F)(F)F,112378192,1.000000000000000,0.090997783285346,5784088,5784087,60,RH00113,NA,"N6-cyclopropyl-3-[4-(trifluoromethyl)phenyl][1,2,4]triazolo[4,3-b]pyridazin-6-amine",501,favorites,NA,NA,3175.0,mg,Maybridge,1,NA,NA
COc1cc(cc(c1)OC)Nc2c3cc(c(cc3ncn2)OC)OC,113034090,1.000000000000000,0.090752353951743,27463320,27463319,48,STOCK7S-00821,NA,"N-(3,5-dimethoxyphenyl)-6,7-dimethoxyquinazolin-4-amine",83,favorites,SC,NA,300.0,mg,InterBioScreen,1,593.0,100.0
COc1cc(cc(c1)OC)Nc2c3cc(c(cc3ncn2)OC)OC,166754200,1.000000000000000,0.090752353951743,27463320,27463319,119,STK943231,NA,NA,1529,favorites,Historical,NA,70.0,mg,Vitas M Labs,1,233.0,100.0
COc1cc(cc(c1)OC)Nc2c3cc(c(cc3ncn2)OC)OC,174190618,1.000000000000000,0.090752353951743,27463320,27463319,1432,12N-014,202475-51-2,NA,1781,favorites,NA,NA,NA,NA,Key Organics/BIONET - Screening and Fragments,1,NA,NA
c1ccc(cc1)c2cnc3c(n2)c(nc(n3)N)N,159505657,0.490909090909091,0.062942187348152,58033528,17257545,45,AB-323/13887322,NA,"6-phenyl-2,4-pteridinediamine",137,preferred,S01,NA,918.1,mg,Specs,2,411.0,100.0
c1ccc(cc1)Oc2ccc(cc2)C(=O)NCc3ccncc3,133446123,0.826086956521739,0.135569319115340,3374919,3374918,61,OSSL_052035,NA,4-Phenoxy-N-pyridin-4-ylmethyl-benzamide,163,standard,NA,NA,268.0,mg,Princeton BioMolecular Research,3,NA,NA
c1ccc(cc1)Oc2ccc(cc2)C(=O)NCc3ccncc3,138902161,0.826086956521739,0.135569319115340,3374919,3374918,580,PB30246074,NA,NA,1095,standard,NA,NA,230.0,mg,UORSY,3,NA,NA
c1ccc(cc1)Oc2ccc(cc2)C(=O)NCc3ccncc3,166135572,0.826086956521739,0.135569319115340,3374919,3374918,119,STK331324,NA,NA,1529,favorites,Historical,NA,211.0,mg,Vitas M Labs,1,233.0,100.0
c1ccc(cc1)Oc2ccc(cc2)C(=O)NCc3ccncc3,174246270,0.826086956521739,0.135569319115340,3374919,3374918,1432,MS-3403,852229-20-0,NA,1781,favorites,NA,NA,NA,NA,Key Organics/BIONET - Screening and Fragments,1,NA,NA
c1ccc(cc1)Oc2ccc(cc2)C(=O)NCc3ccncc3,180733470,0.826086956521739,0.135569319115340,3374919,3374918,64,4593857,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
CC(C)(C)c1ccc(cc1)NC(=O)c2c(ncs2)CCc3ccncc3,139216532,1.000000000000000,0.133617926897984,44160581,44160580,7,H024-0009,NA,NA,9,favorites,DC,NA,9888.0,mg,ChemDiv,1,1205.0,1000.0
c1cnccc1NC(=O)C2CCC(CC2)C(=O)Nc3ccncc3,138370708,0.783783783783784,0.143973708287685,24012512,24012511,40,Z255132862,NA,NA,1018,favorites,HTS_Collection,NA,54.0,mg,Enamine Screening Compounds,1,272.0,100.0
CCc1ccc(cc1)Nc2ncc(cn2)C(=O)Nc3ccccc3Br,183811258,0.494382022471910,0.144088428442677,183811257,183811256,64,9439525,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
Cc1ccc(cc1C)N2CCN(CC2)CCCNC(=O)c3nc(no3)c4cccnc4,129303739,1.000000000000000,0.135299114713788,37139364,37139363,7,Z066-0014,NA,NA,9,favorites,NC,NA,174.0,mg,ChemDiv,1,533.0,100.0
c1ccc2c(c1)C(=Cc3cccs3)C(=O)N2,141449728,1.000000000000000,0.148425356533345,206960346,206960347,40,Z44305784,NA,NA,1018,favorites,HTS_Collection,NA,35.8,mg,Enamine Screening Compounds,1,272.0,100.0
COc1cc(cnc1N)Cl,163714187,0.553191489361702,0.121452404523673,32275545,32275544,40,Z2326990066,NA,NA,1018,favorites,HTS_Collection,NA,187.5,mg,Enamine Screening Compounds,1,272.0,100.0
CCNc1c-2c3c(cccc3n(c1=O)C)C(=O)c4c2cccc4,104334032,1.000000000000000,0.114272526870466,5497209,5497208,27,A3103/0131407,NA,NA,50,standard,NA,NA,190.0,mg,Chemical Block,3,NA,NA
CCNc1c-2c3c(cccc3n(c1=O)C)C(=O)c4c2cccc4,105563575,1.000000000000000,0.114272526870466,5497209,5497208,64,7116411112,NA,NA,516,standard,NA,NA,55.0,mg,Otava,3,NA,NA
CCNc1c-2c3c(cccc3n(c1=O)C)C(=O)c4c2cccc4,132982410,1.000000000000000,0.114272526870466,5497209,5497208,61,OSSK_189788,NA,"16-(ethylamino)-14-methyl-14-azatetracyclo[7.7.1.0????,??????.0????????,??????????]heptadeca-1(16),2,4,6,9(17),10,12-heptaene-8,15-dione",163,standard,NA,NA,100.0,mg,Princeton BioMolecular Research,3,NA,NA
CCNc1c-2c3c(cccc3n(c1=O)C)C(=O)c4c2cccc4,146607528,1.000000000000000,0.114272526870466,5497209,5497208,42,F1414-1209,NA,NA,652,favorites,General,NA,189.8,mg,Life Chemicals,1,400.0,100.0
CCNc1c-2c3c(cccc3n(c1=O)C)C(=O)c4c2cccc4,166513325,1.000000000000000,0.114272526870466,5497209,5497208,119,STK711852,NA,NA,1529,favorites,Historical,NA,70.0,mg,Vitas M Labs,1,233.0,100.0
Cc1cc(n[nH]1)NC(=O)c2ccc(cc2)Br,186781384,1.000000000000000,0.140211341924485,186781383,186781382,64,7407515,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
c1cc(oc1)CN2CCN(CC2)CC(=O)Nc3c(ccs3)C(=O)N,151397645,1.000000000000000,0.128845765221190,13512732,13512731,40,Z195912650,NA,NA,1018,favorites,HTS_Collection,NA,31.3,mg,Enamine Screening Compounds,1,272.0,100.0
c1ccc(cc1)Cn2cc(c(=O)c3c2cc(c(c3)F)F)S(=O)(=O)c4ccccc4,100261432,0.450704225352113,0.106133269441738,2618576,2618575,7,C682-1285,NA,NA,9,favorites,DC,NA,72.0,mg,ChemDiv,1,1205.0,1000.0
c1ccc(cc1)Cn2cc(c(=O)c3c2cc(c(c3)F)F)S(=O)(=O)c4ccccc4,146613186,0.450704225352113,0.106133269441738,2618576,2618575,42,F1603-0159,NA,NA,652,favorites,General,NA,27.0,mg,Life Chemicals,1,400.0,100.0
c1ccc(cc1)Cn2cc(c(=O)c3c2cc(c(c3)F)F)S(=O)(=O)c4ccccc4,158374187,0.450704225352113,0.106133269441738,2618576,2618575,61,OSSL_922750,NA,"3-Benzenesulfonyl-1-benzyl-6,7-difluoro-1H-quinolin-4-one",163,standard,NA,NA,NA,NA,Princeton BioMolecular Research,3,NA,NA
c1ccc(cc1)Cn2cc(c(=O)c3c2cc(c(c3)F)F)S(=O)(=O)c4ccccc4,166907499,0.450704225352113,0.106133269441738,2618576,2618575,119,STL133338,NA,NA,1529,favorites,Historical,NA,250.0,mg,Vitas M Labs,1,233.0,100.0
Cc1ccc(cc1C)NC(=O)c2cccc(c2)c3ccc(s3)S(=O)(=O)N4CCCC4,129249515,0.383177570093458,0.134663275892282,32682702,32682701,7,L119-0041,NA,NA,9,favorites,NC,NA,15.0,mg,ChemDiv,1,533.0,100.0
COc1ccccc1Nc2c(cnc(n2)Nc3ccccc3OC)F,154821519,0.459770114942529,0.133452681093749,1578692,1578691,104,5672336,NA,"5-fluoro-N,N'-bis(2-methoxyphenyl)-2,4-pyrimidinediamine",994,favorites,3,NA,5.0,mg,ChemBridge,1,289.0,50.0
COc1ccccc1Nc2c(cnc(n2)Nc3ccccc3OC)F,158351544,0.459770114942529,0.133452681093749,1578692,1578691,61,OSSL_900102,NA,"5-Fluoro-N*2*,N*4*-bis-(2-methoxy-phenyl)-pyrimidine-2,4-diamine",163,standard,NA,NA,NA,NA,Princeton BioMolecular Research,3,NA,NA
COc1ccccc1Nc2c(cnc(n2)Nc3ccccc3OC)F,167057702,0.459770114942529,0.133452681093749,1578692,1578691,119,STL368650,NA,NA,1529,favorites,Historical,NA,276.0,mg,Vitas M Labs,1,233.0,100.0
c1ccc(cc1)c2nc3ccccc3c(n2)Nc4ccncc4,167133994,1.000000000000000,0.080200886482060,49856653,49856652,119,STL388203,NA,NA,1529,favorites,Advanced,NA,4.0,mg,Vitas M Labs,1,274.0,100.0
c1cc(c(c(c1)I)C(=O)Nc2ccncc2)F,147356365,0.603773584905660,0.149431003403770,49109730,49109729,580,PB1419190385,NA,NA,1095,standard,NA,NA,262.0,mg,UORSY,3,NA,NA
COc1ccc(cc1)/C=C\C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,103598862,1.000000000000000,0.139379376812487,26280365,26280364,48,STOCK2S-62064,NA,"(Z)-2-(3-(4-methoxyphenyl)acrylamido)-4,5,6,7-tetrahydrobenzo[b]thiophene-3-carboxamide",83,favorites,RSC,NA,114.0,mg,InterBioScreen,1,740.0,100.0
Cc1cccc(c1)Cc2cnc(s2)NC(=O)c3cccs3,123340311,1.000000000000000,0.135791669260508,6458515,6458514,61,OSSK_475284,NA,"N-{5-[(3-methylphenyl)methyl]-1,3-thiazol-2-yl}thiophene-2-carboxamide",163,standard,NA,NA,112.0,mg,Princeton BioMolecular Research,3,NA,NA
Cc1cccc(c1)Cc2cnc(s2)NC(=O)c3cccs3,147130838,1.000000000000000,0.135791669260508,6458515,6458514,64,0117391282,NA,NA,516,standard,NA,NA,50.0,mg,Otava,3,NA,NA
Cc1cccc(c1)Cc2cnc(s2)NC(=O)c3cccs3,147259236,1.000000000000000,0.135791669260508,6458515,6458514,580,PB57188074,NA,NA,1095,standard,NA,NA,373.8,mg,UORSY,3,NA,NA
Cc1cccc(c1)Cc2cnc(s2)NC(=O)c3cccs3,166813042,1.000000000000000,0.135791669260508,6458515,6458514,119,STK949125,NA,NA,1529,favorites,Historical,NA,46.0,mg,Vitas M Labs,1,233.0,100.0
Cc1cccc(c1)Cc2cnc(s2)NC(=O)c3cccs3,177532030,1.000000000000000,0.135791669260508,6458515,6458514,104,5855375,NA,"N-[5-(3-methylbenzyl)-1,3-thiazol-2-yl]-2-thiophenecarboxamide",994,favorites,4,NA,1.0,mg,ChemBridge,1,151.0,20.0
Cc1cccc(c1)Cc2cnc(s2)NC(=O)c3cccs3,190080708,1.000000000000000,0.135791669260508,6458515,6458514,1380,STT-00079425,NA,NA,1758,favorites,NA,NA,NA,NA,InnovaPharm - Screening Compounds,1,NA,NA
c1c(cc(cc1C(=O)O)C(=O)O)C(=O)O,146078169,0.736842105263158,0.065643928621336,513954,513953,7,0781-2836,NA,NA,9,favorites,DC,NA,NA,NA,ChemDiv,1,1205.0,1000.0
c1ccc2c(c1)c3ccnc(c3[nH]2)CO,5856182,0.386363636363636,0.095051958455128,5861572,5861571,110,15731,NA,9H-beta-carbolin-1-ylmethanol (en),89,standard,Price B,NA,NA,NA,MolMall Sarl,3,464.0,100.0
c1ccc(cc1)CC2CCN(CC2)C(=O)c3ccccc3Cl,133032173,1.000000000000000,0.143885764685559,2066225,2066224,61,OSSK_337291,NA,NA,163,standard,NA,NA,276.0,mg,Princeton BioMolecular Research,3,NA,NA
c1ccc(cc1)CC2CCN(CC2)C(=O)c3ccccc3Cl,154783818,1.000000000000000,0.143885764685559,2066225,2066224,104,5347582,NA,4-benzyl-1-(2-chlorobenzoyl)piperidine,994,favorites,2,NA,25.0,mg,ChemBridge,1,304.0,100.0
c1ccc(cc1)CC2CCN(CC2)C(=O)c3ccccc3Cl,165832541,1.000000000000000,0.143885764685559,2066225,2066224,119,STK034825,NA,NA,1529,favorites,Historical,NA,216.0,mg,Vitas M Labs,1,233.0,100.0
c1ccc(cc1)CN2CCN(CC2)C(=O)c3ccc4c(c3)cc[nH]4,103847436,1.000000000000000,0.121960997282221,4762361,4762360,48,STOCK6S-24428,NA,(4-benzylpiperazin-1-yl)(1H-indol-5-yl)methanone,83,favorites,SC,NA,300.0,mg,InterBioScreen,1,593.0,100.0
c1ccc(cc1)CN2CCN(CC2)C(=O)c3ccc4c(c3)cc[nH]4,158334805,1.000000000000000,0.121960997282221,4762361,4762360,61,OSSL_883354,NA,(4-Benzyl-piperazin-1-yl)-(1H-indol-5-yl)-methanone,163,standard,NA,NA,NA,NA,Princeton BioMolecular Research,3,NA,NA
c1ccc(cc1)CN2CCN(CC2)C(=O)c3ccc4c(c3)cc[nH]4,163734522,1.000000000000000,0.121960997282221,4762361,4762360,40,Z1151508216,NA,NA,1018,favorites,HTS_Collection,NA,20.3,mg,Enamine Screening Compounds,1,272.0,100.0
c1ccc(cc1)CN2CCN(CC2)C(=O)c3ccc4c(c3)cc[nH]4,166390067,1.000000000000000,0.121960997282221,4762361,4762360,119,STK626393,NA,NA,1529,favorites,Historical,NA,68.0,mg,Vitas M Labs,1,233.0,100.0
c1ccc(cc1)CN2CCN(CC2)C(=O)c3ccc4c(c3)cc[nH]4,180465502,1.000000000000000,0.121960997282221,4762361,4762360,64,4483294,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
Cc1cc(ccc1Nc2c3cc(c(cc3ncn2)OC)OC)O,105547091,0.721311475409836,0.108072346552255,13084804,13084803,64,7020420006,NA,NA,516,standard,NA,NA,2.0,mg,Otava,3,NA,NA
Cc1cc(ccc1Nc2c3cc(c(cc3ncn2)OC)OC)O,190284926,0.721311475409836,0.108072346552255,13084804,13084803,1380,STT-00318443,NA,NA,1758,favorites,NA,HCl,NA,NA,InnovaPharm - Screening Compounds,1,NA,NA
CCCCCCCCc1cnc(nc1)c2ccc(cc2)O,103538843,0.348484848484849,0.102369222562941,1166129,1166128,48,STOCK1S-60382,NA,4-(5-octylpyrimidin-2-yl)phenol,83,favorites,RSC,NA,31.0,mg,InterBioScreen,1,740.0,100.0
CCCCCCCCc1cnc(nc1)c2ccc(cc2)O,166000570,0.348484848484849,0.102369222562941,1166129,1166128,119,STK030878,NA,NA,1529,favorites,Historical,NA,67.0,mg,Vitas M Labs,1,233.0,100.0
CCCCCCCCc1cnc(nc1)c2ccc(cc2)O,171920044,0.348484848484849,0.102369222562941,1166129,1166128,11,BAS 00130020,NA,NA,654,favorites,NA,NA,NA,NA,ASINEX - SC,1,NA,NA
CC(=O)Nc1c(cc(s1)c2ccccc2)C(=O)N,146685109,0.744186046511628,0.125383407711441,29275360,29275359,42,F2478-0001,NA,NA,652,favorites,General,NA,132.2,mg,Life Chemicals,1,400.0,100.0
CC(=O)Nc1c(cc(s1)c2ccccc2)C(=O)N,186633433,0.744186046511628,0.125383407711441,29275360,29275359,64,11625322,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
COc1ccc-2c(c1)Cc3c2nc(s3)NC(=O)c4cccs4,155299446,1.000000000000000,0.131664239987857,1465556,1465555,7,6712-0063,NA,NA,9,favorites,NC,NA,1.0,mg,ChemDiv,1,533.0,100.0
COc1ccc-2c(c1)Cc3c2nc(s3)NC(=O)c4cccs4,172179930,1.000000000000000,0.131664239987857,1465556,1465555,11,BAS 05270390,NA,NA,654,favorites,NA,NA,NA,NA,ASINEX - SC,1,NA,NA
CCOc1cc(ccc1O)/C=C\2/C(=O)NC(=O)S2,103682624,1.000000000000000,0.127503497519620,206904455,206904456,48,STOCK3S-73039,NA,"(Z)-5-(3-ethoxy-4-hydroxybenzylidene)thiazolidine-2,4-dione",83,favorites,SCD,NA,300.0,mg,InterBioScreen,1,296.0,100.0
CCOc1cc(ccc1O)/C=C\2/C(=O)NC(=O)S2,154790172,1.000000000000000,0.127503497519620,206904455,206904456,104,5404527,NA,"5-(3-ethoxy-4-hydroxybenzylidene)-1,3-thiazolidine-2,4-dione",994,favorites,0,NA,100.0,mg,ChemBridge,1,1.0,1.0
c1cc(c(cc1I)F)Nc2c(ccc(c2F)F)C(=O)O,140841870,1.000000000000000,0.072602336061374,13184531,13184530,64,1366325,NA,NA,516,standard,NA,NA,516.0,mg,Otava,3,NA,NA
Cc1cc(no1)NC(=O)Nc2cccc(c2)Br,179656215,0.541666666666667,0.120284998508879,179656214,179656213,64,1735793,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
c1ccc(c(c1)Nc2c3c4c(sc3ncn2)CCCCC4)F,105595832,1.000000000000000,0.105666531051372,3064336,3064335,64,7211730615,NA,NA,516,standard,NA,NA,52.0,mg,Otava,3,NA,NA
c1ccc(c(c1)Nc2c3c4c(sc3ncn2)CCCCC4)F,151087294,1.000000000000000,0.105666531051372,3064336,3064335,40,Z52590155,NA,NA,1018,favorites,HTS_Collection,NA,24.8,mg,Enamine Screening Compounds,1,272.0,100.0
CN1CCN(CC1)c2ccc(cn2)NC(=O)c3c4c(n(n3)c5ccc(cc5)F)CCCCC4,151476997,0.463636363636364,0.133479290090620,19943607,19943606,40,Z228220634,NA,NA,1018,favorites,HTS_Collection,NA,324.5,mg,Enamine Screening Compounds,1,272.0,100.0
CCOc1cc(cc(c1O)/C=C\2/C(=O)NC(=O)S2)Br,158419841,1.000000000000000,0.128864995056251,46568745,46568744,61,OSSL_968464,NA,"5-(5-Bromo-3-ethoxy-2-hydroxy-benzylidene)-thiazolidine-2,4-dione",163,standard,NA,NA,NA,NA,Princeton BioMolecular Research,3,NA,NA
CCOc1cc(cc(c1O)/C=C\2/C(=O)NC(=O)S2)Br,167025043,1.000000000000000,0.128864995056251,46568745,46568744,119,STL283056,NA,NA,1529,favorites,Advanced,NA,154.0,mg,Vitas M Labs,1,274.0,100.0
CCN(CC)CCCNc1cc(ncn1)Sc2ccc(cc2)NC(=O)C,152356499,0.477272727272727,0.114881005432237,50004327,50004326,45,AN-584/43171995,NA,N-{4-[(6-{[3-(diethylamino)propyl]amino}-4-pyrimidinyl)sulfanyl]phenyl}acetamide,137,preferred,S01,NA,NA,NA,Specs,2,411.0,100.0
CN(c1ccccc1)c2c3cn[nH]c3ncn2,103905658,1.000000000000000,0.109702079853435,7601117,7601116,48,STOCK6S-83508,NA,"N-methyl-N-phenyl-1H-pyrazolo[3,4-d]pyrimidin-4-amine",83,favorites,SC,NA,300.0,mg,InterBioScreen,1,593.0,100.0
CN(c1ccccc1)c2c3cn[nH]c3ncn2,181297228,1.000000000000000,0.109702079853435,7601117,7601116,64,5791607,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
c1ccc(cc1)c2c3c(ncnc3oc2c4ccccc4)NCCN5CCOCC5,103786647,1.000000000000000,0.094798727894076,2010194,2010193,48,STOCK5S-35016,NA,"N-(2-morpholinoethyl)-5,6-diphenylfuro[2,3-d]pyrimidin-4-amine",83,favorites,SC,NA,300.0,mg,InterBioScreen,1,593.0,100.0
c1ccc(cc1)c2c3c(ncnc3oc2c4ccccc4)NCCN5CCOCC5,133231634,1.000000000000000,0.094798727894076,2010194,2010193,61,OSSK_631968,NA,NA,163,standard,NA,NA,169.0,mg,Princeton BioMolecular Research,3,NA,NA
c1ccc(cc1)c2c3c(ncnc3oc2c4ccccc4)NCCN5CCOCC5,165919823,1.000000000000000,0.094798727894076,2010194,2010193,119,STK198606,NA,NA,1529,favorites,Historical,NA,110.0,mg,Vitas M Labs,1,233.0,100.0
c1ccc(cc1)c2c3c(ncnc3oc2c4ccccc4)NCCN5CCOCC5,177549266,1.000000000000000,0.094798727894076,2010194,2010193,104,7959071,NA,"N-[2-(4-morpholinyl)ethyl]-5,6-diphenylfuro[2,3-d]pyrimidin-4-amine",994,favorites,4,NA,1.0,mg,ChemBridge,1,151.0,20.0
COc1ccccc1CC(=O)Nc2nc3ccc(cc3s2)F,138884345,1.000000000000000,0.147359055106707,43822335,43822334,580,PB28046183,NA,NA,1095,standard,NA,NA,471.6,mg,UORSY,3,NA,NA
c1ccc2c(c1)/C(=C\c3ccc[nH]3)/C(=O)N2,167120460,0.507692307692308,0.117690906954863,54874382,54874381,119,STL426572,NA,NA,1529,favorites,Advanced,NA,103.0,mg,Vitas M Labs,1,274.0,100.0
Cc1ccc(cc1)S(=O)(=O)Nc2c(nc3ccccc3n2)Nc4cc(cc(c4)OC)OC,103722362,0.679487179487180,0.125232694618597,4578075,4578074,48,STOCK4S-26501,NA,"N-(3-((3,5-dimethoxyphenyl)amino)quinoxalin-2-yl)-4-methylbenzenesulfonamide",83,favorites,SCD,NA,300.0,mg,InterBioScreen,1,296.0,100.0
Cc1ccc(cc1)S(=O)(=O)Nc2c(nc3ccccc3n2)Nc4cc(cc(c4)OC)OC,166711196,0.679487179487180,0.125232694618597,4578075,4578074,119,STK919259,NA,NA,1529,favorites,Advanced,NA,68.0,mg,Vitas M Labs,1,274.0,100.0
Cc1cccc(c1)c2nc(no2)N,133391424,0.403508771929825,0.110015031701797,17016534,17016533,61,OSSK_963793,NA,"5-(3-methylphenyl)-1,2,4-oxadiazol-3-amine",163,standard,NA,NA,100.0,mg,Princeton BioMolecular Research,3,NA,NA
Cc1cccc(c1)c2nc(no2)N,166920070,0.403508771929825,0.110015031701797,17016534,17016533,119,STL213545,NA,NA,1529,favorites,Historical,NA,3.0,mg,Vitas M Labs,1,233.0,100.0
Cc1cccc(c1)c2nc(no2)N,168952948,0.403508771929825,0.110015031701797,17016534,17016533,64,2189280,NA,NA,516,standard,NA,NA,1000.0,mg,Otava,3,NA,NA
Cc1cccc(c1)c2nc(no2)N,190345761,0.403508771929825,0.110015031701797,17016534,17016533,1380,STT-00383995,NA,NA,1758,favorites,NA,NA,NA,NA,InnovaPharm - Screening Compounds,1,NA,NA
c1ccc(cc1)C(CO)NC(=O)Nc2ccncc2,147073818,0.716981132075472,0.139546263914966,48744929,48744928,40,Z500734526,NA,NA,1018,favorites,Advanced_Collection,NA,61.4,mg,Enamine Screening Compounds,1,408.0,100.0
COc1ccc(cc1Nc2ncc(cn2)C(=O)N3CCOCC3)Cl,183764917,0.519480519480519,0.142921765952482,183764916,183764915,64,9424038,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
COc1ccc(cc1)c2c3c(ncnc3oc2c4ccc(cc4)OC)N,143164827,0.777777777777778,0.108413264542728,1990422,1990421,61,OSSL_000179,NA,"5,6-bis(4-methoxyphenyl)furo[2,3-d]pyrimidin-4-amine",163,standard,NA,NA,NA,NA,Princeton BioMolecular Research,3,NA,NA
COc1ccc(cc1)c2c3c(ncnc3oc2c4ccc(cc4)OC)N,166175288,0.777777777777778,0.108413264542728,1990422,1990421,119,STK281593,NA,NA,1529,favorites,Advanced,NA,140.0,mg,Vitas M Labs,1,274.0,100.0
c1ccc(cc1)Nc2c(cnc(n2)Nc3ccccc3)F,158351581,1.000000000000000,0.075849305260583,1242054,1242053,61,OSSL_900139,NA,"5-Fluoro-N*2*,N*4*-diphenyl-pyrimidine-2,4-diamine",163,standard,NA,NA,NA,NA,Princeton BioMolecular Research,3,NA,NA
c1ccc(cc1)Nc2c(cnc(n2)Nc3ccccc3)F,167057715,1.000000000000000,0.075849305260583,1242054,1242053,119,STL368659,NA,NA,1529,favorites,Advanced,NA,0.0,mg,Vitas M Labs,1,274.0,100.0
Cn1cnc2c1ccnc2Nc3ccc(cc3)Br,177517111,0.359375000000000,0.085269022115651,177517110,177517109,104,5236992,NA,"N-(4-bromophenyl)-1-methyl-1H-imidazo[4,5-c]pyridin-4-amine",994,favorites,4,NA,1.0,mg,ChemBridge,1,151.0,20.0
COc1ccc(cc1OC)CNC(=O)c2cc([nH]n2)c3ccccc3,151305396,1.000000000000000,0.132833722652029,23991783,23991782,40,Z116549682,NA,NA,1018,favorites,HTS_Collection,NA,357.0,mg,Enamine Screening Compounds,1,272.0,100.0
